title,ratings_count,rating_score,region,source,clarity_specifies_location,clarity_specifies_core_activity,clarity_indicates_activity_format,clarity_specifies_key_transport,clarity_indicates_day_trip_origin,value_highlights_access_benefit,value_specifies_guidance,value_specifies_ticket_inclusion,value_mentions_food_drink,value_indicates_target_audience,experience_specifies_group_size,experience_highlights_time_benefit,experience_specifies_duration,experience_uses_hook_keywords,experience_highlights_unique_access,quality_free_of_errors,quality_uses_appropriate_caps,quality_free_of_contact_info,quality_free_of_price_info,quality_concise_and_scannable,processed
Philadelphia Old City Historic Walking Tour with 10+ Top Sites,1696,4.9,usa,viator,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
Haleakala Sunrise Best Self-Guided Bike Tour,714,4.7,usa,viator,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True
Private Captained Boat Tour in Miami for up to 12 Passengers,29,4.9,usa,viator,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True
Clearwater Encounters with Dolphins Tour,2063,4.8,usa,viator,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Hanalei Bay Morning Kayak and Snorkel Tour,496,4.9,usa,viator,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True
Maui Whale-Watching Tour by Raft from Kihei,587,4.9,usa,viator,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
"Dolphin, Manatee and Sea Turtle Kayak Adventure",35,4.7,usa,viator,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
Lahaina: Maui Ku'ia Estate Guided Cacao Farm Tour and Tasting,848,4.8,usa,viator,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True
Sunset Dolphin Watch Tour,1477,4.8,usa,viator,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True
Outdoor Shooting Experience in Las Vegas,832,4.9,usa,viator,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Maui Whale Watch & Snorkel from Ma'alaea Harbor Pride of Maui,112,4.8,usa,viator,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
"Statue of Liberty, Ellis Island, and 9/11 Memorial Guided Tour",208,3.8,usa,viator,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Yellowstone”Open Air” Glass Top Convertible Van West Yellowstone,11,4.7,usa,viator,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Aurora Chasing tour with Free Photography,37,4.5,usa,viator,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
Mount Vernon and Old Town Alexandria Day Trip from Washington DC,792,4.0,usa,viator,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Grand Ole Opry House Guided Backstage Tour in Nashville,2094,4.7,usa,viator,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True
Whale Watching On The Big Island,490,4.7,usa,viator,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Ultimate Las Vegas RZR Adventure: Hidden Valley and Primm,1293,4.9,usa,viator,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
Sunrise Sonoran Desert Hot Air Balloon Ride from Phoenix,248,4.1,usa,viator,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True
90-Minute Charleston City Sightseeing Bus Tour,1125,4.5,usa,viator,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True
7-Line Maui Zipline on the North Shore,1562,4.7,usa,viator,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Road to Hana Tour - Best of Maui,85,4.9,usa,viator,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
Morning Horseback Ride with Breakfast from Las Vegas,1539,4.8,usa,viator,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True
Explore Savannah Sightseeing Trolley Tour with Bonus Unlimited Shuttle Service,473,4.7,usa,viator,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
New York City Helicopter Tour with Statue of Liberty views,108,4.1,usa,viator,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Key West Snorkeling with Breakfast and Unlimited Mimosas,497,4.5,usa,viator,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True
Ketchikan Exclusive Private Group Tour (Price up to 11 Passengers),67,4.8,usa,viator,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True
Whitney Plantation and Airboat Tour from New Orleans,155,4.8,usa,viator,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Smithsonian Museum of Natural History - Exclusive Guided Tour,397,4.9,usa,viator,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Carriage Ride in Central Park (VIP - PRIVATE) Since 1964™,968,4.1,usa,viator,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True
Camelback E-Bike & Hike Tour - 2.5 Hours,78,4.9,usa,viator,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True
Statue of Liberty and Ellis Island Guided Tour with Ferry,1635,4.7,usa,viator,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Dog Sledding and Mushing Experience in North Pole,1170,5.0,usa,viator,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
Helicopter Tour of Molokai and Maui,291,4.8,usa,viator,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Doors Off Adventure,500,4.8,usa,viator,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
The iconic Boat Ride- Maid of the Mist ticket- Best selling Tour! Get Tickets,608,4.3,usa,viator,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True,True
"Double Decker Hop-On Hop-Off City Sightseeing Philadelphia (1, 2, or 3-Day)",456,4.1,usa,viator,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True
"Key West Sunset Sail with Live Music, Drinks and Appetizers",864,4.6,usa,viator,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True
Cozy Oahu Circle Island Tour (14 Max) + Byodo-In Temple + Suprise,1585,4.8,usa,viator,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True
Kennedy Space Center with Transport from Orlando and Kissimmee,813,4.8,usa,viator,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Half-Day Bus Tour of NYC Top Highlights,982,5.0,usa,viator,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True
From San Francisco: Half-Day Wine Country Tour with Tastings,237,4.2,usa,viator,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,True,True,True
Complete Pearl Harbor Experience Tour Departing from Waikiki Area,189,4.4,usa,viator,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
New Orleans Dead of Night Ghosts and Cemetery Bus Tour,1630,4.7,usa,viator,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True
Country Music Hall of Fame and Museum Admission in Nashville,1660,4.6,usa,viator,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True
Authentic 3-Hour Hollywood to Beverly Hills Tour,279,4.7,usa,viator,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True
Zion and Bryce Canyon Small Group Tour from Las Vegas,870,4.8,usa,viator,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True
Gulf of Mexico Sunset Cruise from Naples,462,4.7,usa,viator,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True
Yosemite National Park 2-Day Tour from San Francisco,360,4.6,usa,viator,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True
Hana Rainforest Helicopter Flight with Landing from Maui,206,4.8,usa,viator,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Key West Half-Day Fishing Charter,309,4.7,usa,viator,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True
Orlando Airport MCO and Hotels Private Transfer to Port Canaveral,220,4.8,usa,viator,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True
Haunted Trolley Tour of St Augustine,926,4.1,usa,viator,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
Mt. Rainier Tour and Guided Hike,383,4.9,usa,viator,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Austin Walking Food Tour With Secret Food Tours,798,4.8,usa,viator,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
Misty Fjords National Monument Floatplane Tour,140,4.3,usa,viator,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Key West Small-Group Sunset Sail with Wine and Hors d'oeuvres,1199,4.9,usa,viator,True,True,True,False,False,False,False,False,True,False,True,True,False,False,False,True,True,True,True,True,True
New York Catacombs by Candlelight,2692,4.7,usa,viator,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True
"Epic Waterfall Adventure, the Best of Maui",217,4.9,usa,viator,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
90-Minute Narrated Sightseeing Trolley Tour in Atlanta,1753,4.8,usa,viator,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True
Award Winning Red Rock Canyon Tour,807,4.9,usa,viator,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
Private Central Park Pedicab Tour,6125,5.0,usa,viator,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True
Crab Island: Pontoon Boat Rentals,135,4.8,usa,viator,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Nature & Island Exploration on SUP/Kayak,711,4.6,usa,viator,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Pacific Star Sunset Buffet and Show,404,4.5,usa,viator,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True
Majestic Circle Island Tour with Lunch,5099,4.9,usa,viator,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True
Private Captained Pontoon to Crab Island in Destin 3-6 Hrs.,58,5.0,usa,viator,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True
4 Hour Destin Harbor Crab Island Excursion,232,4.9,usa,viator,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True
Kona’s Best Morning Snorkel: Captain Cook & Kealakekua Bay,823,4.9,usa,viator,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
Guaranteed Dolphin Sighting Tour on Tropics Boat Tours,871,4.4,usa,viator,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
